mw_freebase,alogp,hba,hbd,psa,rtb,num_ro5_violations,cx_most_bpka,cx_logp,cx_logd,full_mwt,aromatic_rings,heavy_atoms,qed_weighted,mw_monoisotopic,hba_lipinski,hbd_lipinski,num_lipinski_ro5_violations,np_likeness_score,PCT_IHB_3D7,pXC50_3D7
618.85,6.92,6.0,2.0,63.74,12.0,2.0,8.52,6.01,4.31,732.87,5.0,45.0,0.16,618.3141,7.0,2.0,2.0,-1.7,94.0,5.9594
447.97,6.01,4.0,1.0,50.38,8.0,1.0,8.77,4.92,3.54,484.43,4.0,32.0,0.36,447.1714,5.0,1.0,1.0,-0.83,100.0,6.14837
290.33,2.19,6.0,2.0,95.64,2.0,0.0,6.02,1.95,1.93,290.33,4.0,22.0,0.59,290.128,6.0,4.0,0.0,-1.56,90.0,8.08039
398.87,4.77,3.0,1.0,48.47,2.0,0.0,7.19,4.03,3.83,512.89,3.0,28.0,0.68,398.131,5.0,1.0,0.0,-2.08,97.0,6.10506
267.33,2.89,4.0,2.0,78.07,3.0,0.0,9.6,2.26,0.02,267.33,3.0,20.0,0.76,267.1372,4.0,4.0,0.0,-0.02,92.0,6.05707
435.52,4.83,3.0,1.0,35.58,6.0,0.0,7.32,4.79,4.53,435.52,3.0,32.0,0.6,435.2122,4.0,1.0,0.0,-1.43,93.0,6.08017
311.35,1.8,7.0,3.0,120.17,3.0,0.0,2.66,2.29,2.29,311.35,3.0,23.0,0.67,311.1382,7.0,5.0,0.0,0.17,92.0,8.08362
574.81,5.76,5.0,3.0,86.6,14.0,2.0,10.1,5.93,3.34,574.81,3.0,42.0,0.23,574.3883,7.0,3.0,2.0,-0.32,97.0,6.31256
464.61,6.92,3.0,2.0,57.26,6.0,1.0,9.57,5.83,3.83,501.07,4.0,35.0,0.33,464.2576,5.0,2.0,1.0,-0.99,89.0,5.97068
351.79,4.78,5.0,2.0,71.18,4.0,0.0,6.48,3.69,3.71,351.79,4.0,25.0,0.55,351.0775,5.0,2.0,0.0,-1.38,87.0,5.9955
497.08,6.5,6.0,1.0,61.08,9.0,1.0,8.81,5.97,5.1,533.54,3.0,35.0,0.34,496.2605,6.0,1.0,1.0,-0.97,100.0,6.22705
226.24,2.05,5.0,2.0,90.96,1.0,0.0,6.67,1.39,1.32,226.24,3.0,17.0,0.66,226.0855,5.0,4.0,0.0,-0.28,81.0,5.85021
375.52,5.1,4.0,1.0,37.39,8.0,1.0,8.84,4.1,2.01,491.59,3.0,28.0,0.56,375.2311,4.0,1.0,1.0,-1.43,100.0,6.36331
299.4,2.32,4.0,2.0,62.53,5.0,0.0,4.53,2.29,1.63,299.4,2.0,21.0,0.39,299.1205,5.0,1.0,0.0,-1.47,100.0,6.49559
393.45,6.05,3.0,2.0,70.92,4.0,1.0,5.69,5.68,5.67,393.45,5.0,30.0,0.39,393.1477,5.0,2.0,1.0,-1.07,99.0,6.65913
492.67,6.32,3.0,2.0,61.02,6.0,1.0,8.58,6.16,4.95,492.67,4.0,37.0,0.31,492.2889,5.0,2.0,1.0,-1.13,100.0,6.22973
368.8,4.68,4.0,2.0,76.82,3.0,0.0,5.53,4.07,4.06,368.8,4.0,26.0,0.55,368.084,5.0,3.0,0.0,-1.24,100.0,6.27057
593.6,7.29,5.0,4.0,73.75,14.0,2.0,9.93,7.4,3.01,630.06,4.0,41.0,0.12,592.2259,5.0,4.0,2.0,-0.36,100.0,6.25161
498.58,5.31,7.0,1.0,89.72,10.0,1.0,8.69,5.39,4.08,588.62,4.0,37.0,0.3,498.2267,8.0,1.0,1.0,-1.24,81.0,5.86388
376.5,4.62,3.0,2.0,62.22,5.0,0.0,0.88,4.81,4.81,376.5,2.0,28.0,0.75,376.2151,4.0,2.0,0.0,-0.31,86.0,5.98767
288.39,4.46,1.0,1.0,19.03,3.0,0.0,8.76,4.17,2.8,288.39,3.0,22.0,0.75,288.1626,2.0,1.0,0.0,-0.61,91.0,5.98091
486.36,5.79,4.0,3.0,56.92,8.0,1.0,8.69,5.24,3.93,522.82,3.0,29.0,0.35,485.0384,4.0,3.0,1.0,-0.57,94.0,6.078
321.43,3.21,5.0,2.0,90.71,4.0,0.0,2.66,4.67,4.67,321.43,3.0,24.0,0.77,321.1953,5.0,4.0,0.0,-0.15,97.0,6.54512
556.33,4.04,5.0,2.0,56.84,8.0,1.0,9.21,4.04,2.19,670.35,2.0,33.0,0.51,554.0851,6.0,2.0,1.0,-1.72,100.0,6.31499
594.54,7.07,6.0,1.0,91.66,11.0,2.0,9.56,6.95,4.81,594.54,3.0,41.0,0.19,593.1848,7.0,1.0,2.0,-1.76,91.0,6.00822
560.81,6.79,5.0,2.0,74.33,9.0,2.0,8.15,5.95,5.13,560.81,3.0,40.0,0.3,560.3185,6.0,2.0,2.0,-1.22,96.0,6.08674
447.42,5.89,3.0,3.0,86.46,4.0,1.0,4.95,5.17,5.17,447.42,5.0,33.0,0.32,447.1307,6.0,3.0,1.0,-1.4,100.0,6.68657
367.54,4.54,5.0,1.0,44.29,8.0,0.0,9.14,4.8,3.04,481.56,2.0,27.0,0.74,367.2736,5.0,1.0,0.0,-1.81,100.0,6.38637
512.05,6.21,4.0,2.0,53.6,8.0,2.0,9.23,6.29,4.47,512.05,4.0,37.0,0.3,511.2027,5.0,2.0,2.0,-1.17,96.0,6.10842
246.31,4.21,1.0,1.0,39.58,2.0,0.0,8.31,3.93,3.93,246.31,3.0,19.0,0.72,246.1157,2.0,1.0,0.0,-0.18,95.0,6.15301
358.04,3.14,4.0,2.0,77.82,1.0,0.0,7.93,2.98,2.35,358.04,2.0,17.0,0.82,355.9272,4.0,4.0,0.0,-0.39,94.0,7.27111
440.44,5.78,4.0,1.0,45.23,6.0,1.0,0.45,6.62,6.62,554.46,2.0,28.0,0.62,439.1252,4.0,1.0,1.0,-1.43,88.0,5.71556
596.75,3.81,9.0,3.0,129.04,14.0,1.0,8.74,2.6,2.51,596.75,3.0,42.0,0.24,596.2781,11.0,3.0,2.0,-1.33,87.0,5.98556
340.4,3.11,5.0,2.0,93.28,3.0,0.0,5.97,2.35,2.34,340.4,3.0,24.0,0.76,340.0882,5.0,3.0,0.0,-0.48,98.0,6.15815
353.31,3.6,4.0,1.0,80.44,5.0,0.0,8.31,4.42,4.42,353.31,3.0,25.0,0.43,353.0817,5.0,1.0,0.0,-0.47,98.0,6.46667
500.65,6.19,4.0,1.0,59.37,7.0,2.0,8.35,6.14,5.14,614.67,4.0,38.0,0.33,500.2576,5.0,1.0,2.0,-1.4,88.0,5.99222
578.15,5.92,5.0,3.0,90.9,13.0,2.0,9.16,5.72,3.97,578.15,3.0,41.0,0.22,577.2707,7.0,3.0,2.0,-0.97,98.0,5.85839
610.6,6.9,8.0,2.0,102.67,10.0,2.0,1.6,7.08,7.08,610.6,6.0,45.0,0.16,610.194,9.0,2.0,2.0,-1.76,90.0,6.02235
476.62,5.39,5.0,1.0,50.16,6.0,1.0,9.05,5.66,4.01,476.62,4.0,34.0,0.41,476.2046,5.0,1.0,1.0,-1.96,85.0,5.9629
483.59,5.18,5.0,3.0,78.94,10.0,1.0,7.81,5.62,5.09,597.61,4.0,36.0,0.29,483.2434,6.0,3.0,1.0,-1.36,100.0,6.00824
589.78,6.68,5.0,2.0,60.08,11.0,2.0,9.34,6.03,3.02,703.81,4.0,44.0,0.2,589.3417,7.0,2.0,2.0,-1.3,88.0,6.0494
303.8,3.13,4.0,2.0,56.84,5.0,0.0,9.4,2.3,0.31,303.8,3.0,21.0,0.71,303.1251,5.0,2.0,0.0,-1.43,99.0,6.55384
328.42,5.32,3.0,1.0,34.15,4.0,1.0,8.75,4.29,3.05,364.88,4.0,25.0,0.55,328.1576,3.0,1.0,1.0,-1.01,100.0,6.32967
474.56,5.75,3.0,3.0,86.88,6.0,1.0,5.69,5.59,5.58,474.56,5.0,36.0,0.29,474.2056,6.0,3.0,1.0,-1.26,96.0,6.27543
252.28,2.66,5.0,3.0,84.06,2.0,0.0,4.98,3.01,3.0,288.74,3.0,19.0,0.65,252.1011,5.0,4.0,0.0,-0.99,96.0,6.10183
483.53,5.37,4.0,2.0,55.81,6.0,1.0,8.42,4.98,4.11,597.56,3.0,35.0,0.5,483.2134,5.0,2.0,1.0,-1.35,100.0,6.50361
422.51,5.76,3.0,2.0,53.6,7.0,1.0,9.39,5.43,3.44,536.53,5.0,32.0,0.33,422.1907,4.0,2.0,1.0,-1.22,99.0,6.93961
441.64,4.07,4.0,2.0,61.44,9.0,0.0,9.72,3.96,1.57,555.66,2.0,31.0,0.62,441.245,5.0,2.0,0.0,-1.4,81.0,5.90811
507.46,5.0,6.0,3.0,93.81,13.0,2.0,9.63,5.19,3.0,507.46,2.0,34.0,0.15,506.1739,6.0,4.0,2.0,-0.45,97.0,6.11271
444.6,5.3,4.0,2.0,61.02,5.0,1.0,8.45,5.05,3.96,444.6,4.0,32.0,0.44,444.1984,5.0,2.0,1.0,-1.49,99.0,6.11307
380.28,5.1,4.0,1.0,51.46,3.0,1.0,8.31,5.12,4.92,380.28,2.0,23.0,0.75,379.0783,4.0,1.0,1.0,-0.34,98.0,6.0888
519.52,6.93,5.0,2.0,83.38,8.0,2.0,0.84,5.79,5.79,519.52,4.0,38.0,0.26,519.177,6.0,2.0,2.0,-1.3,96.0,6.00287
439.14,6.93,3.0,1.0,42.35,3.0,1.0,2.62,5.84,5.83,439.14,3.0,25.0,0.48,436.9585,3.0,1.0,1.0,-0.5,98.0,6.52777
456.63,6.45,4.0,2.0,42.52,13.0,1.0,9.61,6.02,2.24,493.09,4.0,34.0,0.23,456.2777,4.0,2.0,1.0,-0.25,100.0,6.14763
297.36,1.95,6.0,2.0,89.23,4.0,0.0,7.96,2.39,1.74,297.36,2.0,22.0,0.9,297.159,6.0,4.0,0.0,-0.31,93.0,8.49485
524.62,5.67,6.0,1.0,69.26,11.0,2.0,8.88,5.28,3.79,638.64,4.0,39.0,0.25,524.2311,7.0,1.0,2.0,-0.99,90.0,5.95634
570.69,3.68,8.0,4.0,162.85,18.0,1.0,1.76,3.64,3.59,570.69,2.0,41.0,0.09,570.3166,12.0,4.0,2.0,-0.4,100.0,7.22816
345.45,2.11,7.0,2.0,98.46,8.0,0.0,7.53,2.6,2.23,426.36,1.0,25.0,0.56,345.2165,7.0,4.0,0.0,-0.03,96.0,8.49485
561.64,5.64,8.0,3.0,128.46,10.0,2.0,7.9,4.75,4.45,675.66,5.0,42.0,0.19,561.2376,9.0,4.0,2.0,-0.79,100.0,6.92932
422.54,5.27,8.0,1.0,69.16,5.0,1.0,1.79,4.35,4.35,422.54,4.0,29.0,0.47,422.0871,6.0,1.0,1.0,-1.69,81.0,6.75792
336.38,3.91,6.0,1.0,80.91,3.0,0.0,1.46,3.82,3.82,336.38,4.0,24.0,0.61,336.0681,6.0,1.0,0.0,-2.25,98.0,6.0462
471.49,6.88,4.0,2.0,66.49,6.0,1.0,6.88,6.55,6.44,471.49,5.0,35.0,0.28,471.1671,5.0,2.0,1.0,-1.16,100.0,6.21622
467.61,6.1,4.0,2.0,50.72,13.0,1.0,9.62,6.49,4.31,467.61,4.0,35.0,0.23,467.246,4.0,2.0,1.0,-0.23,93.0,6.06985
492.06,6.36,3.0,2.0,61.44,11.0,1.0,9.17,6.31,4.54,492.06,3.0,35.0,0.31,491.234,5.0,2.0,1.0,-1.36,92.0,6.0027
491.68,7.01,2.0,2.0,48.13,10.0,1.0,9.82,6.61,4.22,491.68,4.0,37.0,0.19,491.2937,4.0,2.0,1.0,-0.49,97.0,6.06847
423.41,4.36,4.0,3.0,66.15,10.0,0.0,8.98,4.46,2.88,423.41,3.0,30.0,0.34,423.157,5.0,3.0,0.0,-0.77,81.0,5.89756
475.63,4.86,5.0,1.0,63.69,14.0,0.0,9.17,4.47,2.71,589.66,3.0,35.0,0.34,475.2835,6.0,1.0,0.0,-1.25,98.0,6.00855
201.22,2.37,3.0,1.0,42.35,3.0,0.0,3.78,2.1,2.1,201.22,2.0,15.0,0.83,201.079,3.0,1.0,0.0,-1.11,98.0,6.00896
416.97,5.46,5.0,2.0,53.85,1.0,1.0,5.29,6.41,6.31,416.97,2.0,28.0,0.65,416.1325,4.0,2.0,1.0,0.16,100.0,6.05585
369.83,4.04,3.0,1.0,45.23,3.0,0.0,7.18,3.81,3.62,483.85,3.0,26.0,0.76,369.1044,4.0,1.0,0.0,-2.01,100.0,6.01278
363.47,2.79,6.0,3.0,73.31,6.0,0.0,8.63,3.58,2.57,444.38,3.0,27.0,0.59,363.2059,6.0,3.0,0.0,-0.83,100.0,5.86374
480.53,2.7,8.0,2.0,114.37,7.0,0.0,7.32,1.79,1.53,480.53,5.0,36.0,0.35,480.191,9.0,2.0,0.0,-1.64,98.0,6.05408
424.49,3.59,9.0,0.0,110.11,8.0,0.0,3.99,3.87,3.87,424.49,3.0,30.0,0.4,424.1318,9.0,0.0,0.0,-2.24,89.0,5.98508
424.33,6.08,2.0,2.0,57.78,4.0,1.0,5.85,6.32,6.31,424.33,4.0,29.0,0.42,423.0905,4.0,2.0,1.0,-1.43,96.0,6.10252
563.64,6.38,6.0,0.0,65.07,11.0,2.0,7.73,5.99,5.49,600.1,3.0,39.0,0.25,563.1953,6.0,0.0,2.0,-1.33,94.0,5.99578
555.52,6.02,3.0,3.0,56.4,10.0,2.0,9.07,5.91,4.25,555.52,2.0,36.0,0.19,554.1485,5.0,3.0,2.0,-1.72,100.0,6.09394
378.27,3.58,3.0,0.0,54.45,1.0,0.0,8.31,3.31,3.31,378.27,1.0,23.0,0.7,377.0627,4.0,0.0,0.0,-0.31,94.0,6.02979
480.01,5.37,5.0,2.0,62.83,8.0,1.0,9.23,4.83,3.01,480.01,3.0,34.0,0.45,479.1976,6.0,2.0,1.0,-1.37,96.0,5.99294
362.47,5.07,3.0,2.0,62.22,6.0,1.0,4.45,4.95,4.91,362.47,3.0,27.0,0.64,362.1994,4.0,2.0,1.0,-0.87,90.0,6.0295
415.82,4.93,5.0,1.0,60.06,6.0,0.0,4.82,4.26,4.26,415.82,3.0,27.0,0.58,415.0369,5.0,1.0,0.0,-2.78,91.0,6.08503
468.02,5.42,4.0,2.0,61.44,6.0,1.0,8.16,4.2,3.37,582.04,3.0,32.0,0.51,467.1434,5.0,2.0,1.0,-1.71,97.0,6.10118
365.83,3.52,4.0,2.0,58.56,7.0,0.0,9.54,4.08,1.97,402.29,2.0,25.0,0.74,365.1194,4.0,2.0,0.0,-0.86,98.0,6.06385
424.42,5.65,5.0,2.0,114.06,5.0,1.0,5.16,4.94,4.94,424.42,5.0,32.0,0.28,424.1172,8.0,2.0,1.0,-1.69,100.0,6.57407
463.67,3.83,6.0,2.0,70.67,10.0,0.0,9.8,2.62,1.31,577.69,2.0,31.0,0.56,463.1963,6.0,2.0,0.0,-1.39,96.0,6.09785
231.3,1.26,5.0,2.0,80.0,2.0,0.0,8.73,1.73,0.45,267.76,1.0,17.0,0.8,231.1484,5.0,4.0,0.0,-0.25,98.0,6.10138
485.03,5.83,4.0,2.0,57.26,7.0,1.0,9.46,5.28,3.24,485.03,4.0,35.0,0.35,484.203,5.0,2.0,1.0,-1.71,81.0,5.91093
419.51,6.65,5.0,2.0,66.49,4.0,1.0,6.92,5.57,5.45,455.97,6.0,31.0,0.34,419.1205,5.0,2.0,1.0,-1.33,100.0,6.13053
453.03,6.3,2.0,3.0,60.16,8.0,1.0,9.82,5.63,3.24,453.03,3.0,32.0,0.35,452.2343,5.0,3.0,1.0,-1.53,91.0,5.99684
573.75,5.97,5.0,1.0,54.04,13.0,2.0,9.24,5.71,3.18,687.78,3.0,42.0,0.26,573.3367,6.0,1.0,2.0,-0.93,100.0,6.05303
448.52,5.06,6.0,2.0,78.35,4.0,1.0,3.84,5.0,4.99,448.52,4.0,32.0,0.43,448.1369,6.0,2.0,1.0,-1.83,97.0,6.05832
401.6,4.73,3.0,2.0,27.3,12.0,0.0,9.88,4.83,0.36,515.62,3.0,30.0,0.43,401.2831,3.0,2.0,0.0,-0.59,100.0,6.00272
474.61,3.86,8.0,2.0,88.33,8.0,0.0,9.34,2.88,0.88,564.64,4.0,35.0,0.4,474.2743,8.0,2.0,0.0,-1.2,100.0,6.19236
458.57,6.7,3.0,3.0,80.44,4.0,1.0,7.75,6.91,6.65,458.57,4.0,35.0,0.18,458.2107,5.0,3.0,1.0,-0.9,99.0,6.11035
512.48,6.31,3.0,2.0,59.57,5.0,2.0,10.19,4.69,3.04,512.48,3.0,35.0,0.39,511.1793,5.0,2.0,2.0,-0.66,100.0,6.11014
435.59,4.81,5.0,1.0,44.81,6.0,0.0,8.73,4.32,2.96,549.62,3.0,31.0,0.6,435.198,5.0,1.0,0.0,-1.81,100.0,6.15619
430.58,5.09,4.0,2.0,61.02,6.0,1.0,8.32,4.72,3.74,430.58,4.0,31.0,0.45,430.1827,5.0,2.0,1.0,-1.49,94.0,5.94396
493.01,3.74,8.0,1.0,77.33,6.0,0.0,8.66,2.16,0.85,529.47,4.0,35.0,0.44,492.2041,8.0,1.0,0.0,-1.2,95.0,6.11072
493.54,2.05,9.0,2.0,112.76,8.0,0.0,8.72,2.09,0.71,530.0,3.0,36.0,0.49,493.2125,9.0,2.0,0.0,-0.94,100.0,6.2354
662.88,5.0,10.0,4.0,162.85,18.0,2.0,3.77,4.12,3.92,662.88,2.0,45.0,0.07,662.292,12.0,4.0,3.0,-0.83,99.0,6.78938
333.22,5.6,3.0,1.0,34.15,3.0,1.0,8.04,4.75,4.05,333.22,3.0,22.0,0.68,332.0483,3.0,1.0,1.0,-1.42,100.0,6.35555
535.64,6.21,6.0,1.0,72.92,11.0,2.0,8.91,6.16,4.64,535.64,5.0,40.0,0.2,535.2471,7.0,1.0,2.0,-0.99,100.0,6.16732
440.55,4.23,5.0,1.0,68.6,6.0,0.0,7.75,4.2,3.69,554.57,3.0,33.0,0.62,440.2212,6.0,1.0,0.0,-1.53,100.0,6.14718
308.34,2.99,4.0,3.0,90.9,4.0,0.0,4.36,2.76,2.74,308.34,3.0,23.0,0.69,308.1273,6.0,3.0,0.0,-1.57,98.0,6.16178
269.32,3.93,2.0,2.0,40.71,3.0,0.0,7.05,3.5,3.35,269.32,3.0,20.0,0.76,269.1328,3.0,2.0,0.0,-1.35,83.0,5.86765
534.1,6.43,4.0,3.0,79.46,11.0,2.0,10.63,6.02,3.09,534.1,3.0,38.0,0.25,533.2445,6.0,3.0,2.0,-0.89,99.0,6.20256
438.56,6.59,3.0,3.0,69.81,5.0,1.0,5.08,6.07,6.07,438.56,5.0,32.0,0.29,438.1514,5.0,3.0,1.0,-1.38,93.0,6.11446
517.54,6.9,3.0,0.0,32.78,9.0,2.0,9.45,6.5,4.46,517.54,2.0,35.0,0.34,516.231,4.0,0.0,2.0,-0.65,89.0,5.95024
438.92,7.19,2.0,3.0,69.81,4.0,1.0,5.13,6.68,6.68,438.92,5.0,32.0,0.28,438.1247,5.0,3.0,1.0,-1.43,100.0,6.88136
503.71,5.65,4.0,1.0,52.65,8.0,2.0,10.04,3.94,3.21,503.71,3.0,36.0,0.43,503.2606,5.0,1.0,2.0,-1.24,100.0,5.94969
424.59,6.84,2.0,1.0,28.26,5.0,1.0,9.56,6.72,4.58,424.59,4.0,32.0,0.38,424.2515,3.0,1.0,1.0,-0.36,96.0,6.03725
439.02,5.88,3.0,1.0,32.34,7.0,1.0,8.88,5.98,4.48,553.05,3.0,30.0,0.5,438.1533,3.0,1.0,1.0,-1.63,98.0,5.84581
412.54,4.49,5.0,1.0,42.32,7.0,0.0,9.16,4.86,3.11,526.56,4.0,31.0,0.45,412.2263,5.0,1.0,0.0,-1.19,99.0,6.13405
482.51,4.66,7.0,1.0,57.93,6.0,0.0,7.92,5.4,4.77,482.51,4.0,35.0,0.43,482.2042,7.0,1.0,0.0,-1.78,89.0,6.06448
585.21,5.42,6.0,2.0,73.91,13.0,2.0,9.26,4.99,3.02,699.24,3.0,40.0,0.26,584.2588,7.0,2.0,2.0,-1.65,100.0,6.04535
497.58,4.89,4.0,2.0,78.51,10.0,0.0,8.29,4.89,4.07,611.61,2.0,34.0,0.46,497.196,6.0,2.0,0.0,-1.69,95.0,5.9761
554.09,6.02,4.0,2.0,67.92,5.0,2.0,6.86,5.64,5.53,554.09,4.0,40.0,0.32,553.2245,7.0,2.0,2.0,-1.53,92.0,6.01198
558.63,8.54,5.0,2.0,66.74,7.0,2.0,8.6,7.21,5.98,672.65,6.0,40.0,0.21,558.1701,5.0,2.0,2.0,-1.28,100.0,6.77936
308.34,3.44,4.0,2.0,73.13,3.0,0.0,0.78,2.5,0.22,308.34,2.0,23.0,0.52,308.1161,5.0,2.0,0.0,-0.4,99.0,6.15434
388.26,3.1,5.0,3.0,99.04,4.0,0.0,8.3,3.07,2.23,388.26,1.0,25.0,0.74,387.0865,8.0,3.0,0.0,-0.69,96.0,7.39077
378.42,0.17,7.0,3.0,113.29,0.0,0.0,8.31,0.02,0.02,378.42,0.0,27.0,0.51,378.1679,7.0,3.0,0.0,4.09,99.0,6.46026
429.54,6.55,3.0,2.0,64.92,6.0,1.0,8.31,6.55,6.55,543.56,3.0,32.0,0.47,429.2216,4.0,2.0,1.0,-1.35,100.0,6.16468
476.09,4.94,4.0,1.0,52.65,7.0,0.0,10.03,3.4,3.0,476.09,2.0,32.0,0.62,475.206,5.0,1.0,0.0,-1.51,91.0,5.95492
429.36,4.88,3.0,1.0,41.57,5.0,0.0,8.56,4.96,3.78,543.38,2.0,27.0,0.69,428.1099,4.0,1.0,0.0,-1.14,97.0,6.08406
403.57,4.1,7.0,2.0,98.46,10.0,0.0,7.38,4.37,4.08,484.48,1.0,29.0,0.57,403.2947,7.0,4.0,0.0,-0.04,91.0,7.6991
361.41,2.96,5.0,3.0,78.79,8.0,0.0,10.0,3.64,2.11,397.87,2.0,26.0,0.63,361.1689,5.0,3.0,0.0,-0.49,94.0,5.9293
394.69,3.03,7.0,2.0,98.46,6.0,0.0,7.27,2.8,2.56,431.15,1.0,24.0,0.57,393.0526,7.0,4.0,0.0,-0.43,95.0,8.49485
513.6,5.82,6.0,1.0,95.05,6.0,2.0,7.92,4.68,4.04,513.6,5.0,39.0,0.31,513.2165,7.0,1.0,2.0,-1.44,98.0,6.16473
469.56,4.65,6.0,1.0,81.06,5.0,0.0,8.31,4.15,4.15,469.56,4.0,32.0,0.46,469.093,6.0,1.0,0.0,-1.75,91.0,6.02606
383.45,4.71,6.0,0.0,75.81,4.0,0.0,8.31,4.52,4.52,383.45,3.0,26.0,0.48,383.0398,6.0,0.0,0.0,-2.04,95.0,6.08602
640.67,6.29,9.0,2.0,127.58,9.0,2.0,1.46,5.59,5.59,640.67,6.0,46.0,0.19,640.1704,10.0,2.0,2.0,-1.73,92.0,6.01483
393.47,2.53,5.0,3.0,113.76,6.0,0.0,9.09,1.0,-0.47,507.49,4.0,28.0,0.47,393.1259,7.0,4.0,0.0,-0.86,96.0,6.07555
381.21,6.25,2.0,2.0,41.13,3.0,1.0,8.31,6.3,6.3,381.21,2.0,23.0,0.62,379.9765,3.0,2.0,1.0,-1.89,98.0,6.04132
526.51,6.06,5.0,1.0,53.4,8.0,2.0,10.2,5.25,2.29,526.51,3.0,36.0,0.39,525.2062,6.0,1.0,2.0,-1.56,100.0,6.61964
468.99,5.48,4.0,2.0,61.02,5.0,1.0,8.44,4.64,3.68,468.99,4.0,32.0,0.41,468.1187,5.0,2.0,1.0,-1.83,100.0,6.51416
434.5,5.02,3.0,2.0,84.72,5.0,1.0,5.69,4.04,4.03,434.5,5.0,33.0,0.3,434.1743,6.0,2.0,1.0,-1.24,99.0,6.20302
508.8,6.16,5.0,1.0,40.63,15.0,2.0,10.47,6.74,2.01,545.26,2.0,37.0,0.29,508.4141,5.0,1.0,2.0,-0.33,100.0,6.11317
302.38,2.2,6.0,2.0,96.28,6.0,0.0,7.16,2.84,2.66,302.38,2.0,22.0,0.85,302.1743,6.0,4.0,0.0,0.19,87.0,6.00513
465.6,5.51,4.0,2.0,55.81,6.0,1.0,8.28,5.1,4.35,579.62,4.0,35.0,0.39,465.2416,5.0,2.0,1.0,-0.98,97.0,6.1046
291.39,2.63,4.0,1.0,58.8,1.0,0.0,5.76,2.51,2.5,291.39,1.0,21.0,0.81,291.1947,5.0,2.0,0.0,-1.44,92.0,6.06297
293.37,2.71,5.0,2.0,90.71,2.0,0.0,2.67,3.4,3.4,329.83,3.0,22.0,0.76,293.164,5.0,4.0,0.0,-0.67,93.0,6.61424
420.47,4.63,8.0,2.0,102.44,8.0,0.0,6.28,5.22,5.19,420.47,3.0,31.0,0.51,420.1798,8.0,2.0,0.0,-0.75,99.0,6.04223
374.48,5.03,3.0,2.0,62.22,4.0,1.0,4.45,5.18,5.15,374.48,3.0,28.0,0.67,374.1994,4.0,2.0,1.0,-1.08,91.0,6.021
398.94,4.19,5.0,2.0,51.63,6.0,0.0,10.25,2.75,1.43,398.94,3.0,28.0,0.48,398.1873,5.0,2.0,0.0,-0.99,100.0,6.24732
371.48,5.38,2.0,2.0,44.37,3.0,1.0,8.54,5.19,4.02,371.48,3.0,28.0,0.65,371.1998,4.0,2.0,1.0,-1.0,97.0,6.42041
416.09,6.52,3.0,1.0,55.13,3.0,1.0,8.31,6.08,6.08,416.09,3.0,25.0,0.5,413.9496,4.0,1.0,1.0,-1.75,90.0,5.92724
465.0,4.67,5.0,3.0,73.41,7.0,0.0,9.44,3.28,1.18,555.03,4.0,33.0,0.37,464.1979,6.0,3.0,0.0,-0.97,99.0,6.89214
443.58,5.36,5.0,2.0,60.5,4.0,1.0,7.29,5.38,5.13,557.6,4.0,32.0,0.45,443.178,6.0,2.0,1.0,-1.43,100.0,6.7443
428.49,6.74,3.0,3.0,69.81,4.0,1.0,5.14,6.0,6.0,428.49,5.0,31.0,0.3,428.1107,5.0,3.0,1.0,-1.85,100.0,6.70185
373.26,3.16,6.0,2.0,67.66,7.0,0.0,7.43,2.67,2.29,373.26,3.0,23.0,0.67,372.0698,6.0,2.0,0.0,-1.96,99.0,6.04568
395.89,3.28,6.0,2.0,63.88,6.0,0.0,8.77,2.83,1.24,432.36,4.0,28.0,0.49,395.1513,6.0,2.0,0.0,-1.45,100.0,6.85371
395.51,5.22,2.0,2.0,57.78,6.0,1.0,5.79,5.9,5.89,395.51,4.0,30.0,0.44,395.1998,4.0,2.0,1.0,-0.74,98.0,6.10819
387.4,2.11,8.0,0.0,83.42,2.0,0.0,8.31,1.46,1.46,387.4,5.0,29.0,0.46,387.1331,8.0,0.0,0.0,-0.93,96.0,6.00389
608.48,6.35,6.0,1.0,80.49,7.0,2.0,7.12,6.7,6.52,644.94,4.0,37.0,0.25,608.1284,7.0,1.0,2.0,-1.37,97.0,7.48122
577.17,6.45,5.0,2.0,73.91,12.0,2.0,7.95,6.52,5.87,577.17,3.0,41.0,0.24,576.2867,7.0,2.0,2.0,-1.42,100.0,6.38091
304.19,4.06,1.0,1.0,32.86,2.0,0.0,8.31,3.91,3.91,304.19,2.0,18.0,0.89,303.0259,2.0,1.0,0.0,-0.02,98.0,6.25456
548.75,5.14,6.0,0.0,31.42,11.0,2.0,8.3,5.14,3.81,662.77,3.0,40.0,0.31,548.3527,6.0,0.0,2.0,-1.13,100.0,6.18683
500.66,5.41,4.0,1.0,50.16,7.0,2.0,10.17,5.69,2.99,537.12,3.0,37.0,0.44,500.2951,5.0,1.0,2.0,-0.9,90.0,6.04362
462.59,4.52,6.0,1.0,50.16,7.0,0.0,9.43,4.22,2.2,462.59,4.0,33.0,0.44,462.189,5.0,1.0,0.0,-1.65,91.0,6.06422
238.65,2.1,4.0,2.0,77.82,1.0,0.0,7.16,2.06,1.87,238.65,2.0,16.0,0.8,238.0422,4.0,4.0,0.0,-1.4,83.0,5.91065
